,heave,pitch,roll,front_left_FZ,front_right_FZ,rear_left_FZ,rear_right_FZ,yaw_accel
414,0.007630809345906017,0.0007122040409807623,-0.00888352572540497,1284.924631053848,908.3656550062775,1135.7984717512552,822.5889241905631,-18.658904737486637
415,0.007740178087020087,0.0005791783680315397,-0.005873417317472084,1221.2477195408112,972.2826037374759,1090.8870562846314,883.8059448538766,-16.074576624915743
416,0.00786776408152899,0.0005158887819273008,-0.0017657728206865908,1138.384068692225,1063.5356778794587,1025.31063739081,963.0541726314867,-12.350735104318549
417,0.007849992386480459,0.0003518685708095694,0.003472436715755116,1019.1537895511863,1166.345034839681,937.0467543690753,1059.475659996544,-7.333899084516627
418,0.007732957690453284,0.00018666416731031321,0.008694186720387551,894.7839382970833,1263.3171254789415,845.2224042850286,1151.7563608776545,-2.07357930062495
419,0.0076219924999743685,0.0001434294817451876,0.012900723491487463,797.644910463199,1344.4867138628174,767.9821231780514,1222.827405656274,2.3155942475852673
420,0.007526497938801481,0.00019728099505351396,0.015930936641508336,730.5682175023564,1405.8560902046815,709.2583490434204,1270.9409075162741,5.521836408486018
421,0.007445787104417659,0.00031323906382396455,0.018039307441142866,686.5792733803864,1451.2377376675954,665.556233016068,1301.5743520147626,7.742405152278857
422,0.007373950983576518,0.0004704351140499449,0.01957036969650717,657.1315410623671,1486.6893767214965,631.1782774563219,1321.1775894084535,9.324747066586248
423,0.0073089521351160525,0.0006527734748875651,0.02069972850088857,637.6814240352575,1515.1110403492216,603.417572897609,1333.2350799096598,10.45525910191906
424,0.007247404321791148,0.0008559593873890254,0.02157457156705444,624.7344439269808,1539.247310673331,579.6718729419729,1340.3340253583601,11.291642845296908
425,0.0071881875419176995,0.001075053090871141,0.022266013707693974,616.5040803601064,1560.3261147189019,558.7874694848903,1343.828037265661,11.914152236213825
426,0.007130395405407283,0.0013075145716237757,0.0228222140712548,611.8079252244988,1579.206436519787,539.9538398435878,1344.604556748572,12.377045031526052
427,0.0070734406631652764,0.0015517097750368278,0.023274243398141384,609.8831985188185,1596.4425369155701,522.6478270338729,1343.23589869356,12.716286565612023
428,0.007016583425051575,0.0018083156938470252,0.023643772909389075,610.2599490176588,1612.4830743697235,506.4387294632851,1340.055431264406,12.952667742757386
