,FL_Fz,FR_Fz,RL_Fz,RR_Fz,FL_SA,FR_SA,RL_SA,RR_SA,FL gamma,FR gamma,RL gamma,RR gamma
274,1196.5217199231547,-75.74588572529365,1364.9563745893856,277.1855307768728,-0.19875004848945188,-0.23697545045079943,-0.08598856977460353,-0.08550675330445455,0.011896236148041382,-0.01904073717475452,-0.004758763355744543,-0.013424215398071496
275,1166.4506876204819,-52.71295479852836,1345.7818712959074,303.3981354398381,-0.18152082234677264,-0.21579891734533713,-0.0851900735609253,-0.08445670503022203,0.01159340184366636,-0.019166619490462562,-0.0043151888349268275,-0.013100186913936277
276,1133.7072566580944,-26.2365604089116,1323.6064037656133,331.84063954272466,-0.16443229615919877,-0.1947544806289213,-0.08428324423321962,-0.0832911355877951,0.011338969879856284,-0.01925846775064788,-0.0038417983530567063,-0.012720447785768387
277,1098.7031823320337,3.279872175033688,1298.7742249789471,362.16046007147344,-0.14747247950740647,-0.17383060831359443,-0.08327829480514484,-0.08202285759664009,0.011126753230748836,-0.019323632217356307,-0.003344068711861933,-0.012291129605206745
278,1061.7906031274363,35.4540446026474,1271.6143523098044,394.05873951757036,-0.13062992388237793,-0.1530162429779015,-0.08218495034536583,-0.08066355717231875,0.010950854061845193,-0.019368320833349884,-0.0028264128196918174,-0.011818184418954783
279,1023.3163135761599,69.88921797170656,1242.4696102972648,427.2425977108591,-0.11389101105984631,-0.13229821686316073,-0.08101415158869107,-0.07922606681976915,0.010805189103699335,-0.019398452550114954,-0.0022930285020341286,-0.01130785940761992
280,983.6703108267974,106.14396426415067,1211.7211598243434,461.38230464231236,-0.09723786836268992,-0.11165930395518046,-0.07977940816551042,-0.0777261796543592,0.010683106144201863,-0.019420402118251023,-0.001748663926424959,-0.010767087242613762
281,943.3037869564488,143.7289384746383,1179.790184514461,496.09482961195135,-0.08064814295785633,-0.09107807176189565,-0.07849695847860208,-0.07618297501376349,0.010577388668118531,-0.01944127120639083,-0.0011989523365193377,-0.010203473402586023
282,902.7004909708987,182.14311965143798,1147.1063517448786,530.9677771910822,-0.06409705754447333,-0.0705308945902123,-0.0771843791893141,-0.07461722154200291,0.010480803629907711,-0.019468465419091776,-0.0006500828851850192,-0.009624707191584389
283,862.345186852204,220.907627333922,1114.0787333567496,565.5861920146234,-0.047559419972777905,-0.04999389864951895,-0.07585923717451468,-0.07304978764546462,0.010386591597826835,-0.019509240428901058,-0.00010839797157672585,-0.009038032301746296
284,818.7226611505905,263.43373579465134,1077.7945217109684,602.9668209013444,-0.02734659129298582,-0.03345402459965524,-0.0744103969661709,-0.0713505052958338,0.010285958703673728,-0.019548178736711573,0.00047320238284722884,-0.008391535502395938
285,777.6634964863641,304.21047223996817,1042.9472984979047,638.0964723325685,-0.007041088171060889,-0.016824697712579967,-0.07302323781088513,-0.06973953675255404,0.010172231563993774,-0.01962167934933906,0.0010159359904859818,-0.007768196908768982
286,739.5905631492258,342.82879702762125,1009.8858464454077,670.6125329350282,0.013380081878758693,-8.520710516499858e-05,-0.07171383052990012,-0.06823496877091323,0.010038675787930138,-0.019736193904934595,0.001514269758705292,-0.0071741234830175445
287,704.8769499458178,378.945622459011,978.9013695515595,700.1937976009839,0.03393715097672523,0.016782523258655417,-0.07049621941889173,-0.0668526135937046,0.00987936073669706,-0.019897570854490877,0.0019632159817766343,-0.006614348203723574
288,673.8817367405419,412.2535489600651,950.2529710861332,726.5294827707605,0.05464861409962901,0.0337949792016817,-0.06938326666683346,-0.06560711885980978,0.009688757045122464,-0.02011157363499793,0.002357827324298531,-0.006093268626575348
289,646.970414713904,442.4571654936738,924.1881557704203,749.3020035802318,0.07553190308610117,0.050967745431878715,-0.06838725552853397,-0.0645126624643677,0.0094613888040816,-0.020384163760858883,0.002692946803917473,-0.005615026121417526
290,624.5212290322048,469.25880547989107,900.9555805062274,768.1821245392048,0.09660371537210681,0.06831586403356499,-0.06752021736036158,-0.06358325972251136,0.009191603661729879,-0.020721574066711313,0.0029631682582728818,-0.005183764089149706
291,606.8958554841389,492.37195614662727,880.7947397018968,782.8551882248565,0.1178790754597499,0.08585300778216845,-0.06679331734478994,-0.06283188072903018,0.008873738204500275,-0.021129842430629424,0.003163311396231286,-0.0048035025937040775
292,594.3525113994858,511.58089123574916,863.8869504106499,793.0973865116435,0.13936814480765225,0.10358854902749037,-0.0662145927554693,-0.062267534673174696,0.008502980999196443,-0.02161346424640888,0.0032897211262391405,-0.004477359203011668
293,586.9044321147043,526.8462813810651,850.2676566182195,798.899369443512,0.16107079841757532,0.12152251985885326,-0.06578504085370682,-0.061890359896742596,0.008076978806814931,-0.022173195824723196,0.0033423412698813555,-0.0042061029092574365
