heave,roll,IA_change
1.4,-0.033161256,0.062831853
1.5,-0.033161256,0.065973446
1.6,-0.033161256,0.069115038
1.7,-0.033161256,0.072256631
1.8,-0.033161256,0.075572757
1.9,-0.033161256,0.078714349
2,-0.033161256,0.082030475
-2,-0.034906585,-0.027925268
-1.9,-0.034906585,-0.025481807
-1.8,-0.034906585,-0.023212879
-1.7,-0.034906585,-0.020769418
-1.6,-0.034906585,-0.018325957
-1.5,-0.034906585,-0.015882496
-1.4,-0.034906585,-0.013439035
-1.3,-0.034906585,-0.010995574
-1.2,-0.034906585,-0.00837758
-1.1,-0.034906585,-0.005934119
-1,-0.034906585,-0.003316126
-0.9,-0.034906585,-0.000872665
-0.8,-0.034906585,0.001745329
-0.7,-0.034906585,0.004363323
-0.6,-0.034906585,0.006981317
-0.5,-0.034906585,0.009599311
-0.4,-0.034906585,0.012217305
-0.3,-0.034906585,0.015009832
-0.2,-0.034906585,0.017627825
-0.1,-0.034906585,0.020420352
0,-0.034906585,0.023212879
0.1,-0.034906585,0.026005406
0.2,-0.034906585,0.028797933
0.3,-0.034906585,0.031590459
0.4,-0.034906585,0.034382986
0.5,-0.034906585,0.037175513
0.6,-0.034906585,0.040142573
0.7,-0.034906585,0.043109633
0.8,-0.034906585,0.046076692
0.9,-0.034906585,0.049043752
1,-0.034906585,0.052010812
1.1,-0.034906585,0.054977871
1.2,-0.034906585,0.057944931
1.3,-0.034906585,0.061086524
1.4,-0.034906585,0.064228116
1.5,-0.034906585,0.067369709
1.6,-0.034906585,0.070511302
1.7,-0.034906585,0.073652894
1.8,-0.034906585,0.07696902
1.9,-0.034906585,0.080110613
2,-0.034906585,0.083426738
